chr	start	end	geneID	geneSymbol	symbol	TCMeanCnt	TCCountValid	TCadjPval	enrichSig	SigPeakValue	ovSig
chr8	11867588	11870087	NM_147781	CTSB	promoter_79081	2.29604480595432	7	0	TRUE		
chr8	11867588	11870087	NM_001384714	CTSB	promoter_79082	2.29604480595432	7	0	TRUE		
chr8	11867588	11870087	NM_001384723	CTSB	promoter_79083	2.29604480595432	7	0	TRUE		
chr8	11867588	11870087	NM_001384724	CTSB	promoter_79084	2.29604480595432	7	0	TRUE		
chr8	11867588	11870087	NM_001384725	CTSB	promoter_79085	2.29604480595432	7	0	TRUE		
chr8	11867588	11870087	NM_001384726	CTSB	promoter_79086	2.29604480595432	7	0	TRUE		
chr8	11867588	11870087	NM_001384727	CTSB	promoter_79087	2.29604480595432	7	0	TRUE		
chr8	11867588	11870087	NM_001384728	CTSB	promoter_79088	2.29604480595432	7	0	TRUE		
chr8	28699500	28701999	NM_001440	EXTL3	promoter_79605	2.4536009812876	5	0	TRUE		
chr8	28699500	28701999	NR_073469	EXTL3	promoter_79606	2.4536009812876	5	0	TRUE		
chr8	28699500	28701999	NR_073468	EXTL3	promoter_79607	2.4536009812876	5	0	TRUE		
chr8	38899345	38901844	NM_021623	PLEKHA2	promoter_79832	2.4190878111461	6	0	TRUE		
chr8	42051488	42053987	NM_006766	KAT6A	promoter_79892	2.52456885297792	6	0	TRUE		
chr8	42051488	42053987	NM_001305878	KAT6A	promoter_79893	2.52456885297792	6	0	TRUE		
chr8	42150945	42153444	NM_001134296	AP3M2	promoter_79895	2.23548231797923	5	0	TRUE		
chr8	42151062	42153561	NM_006803	AP3M2	promoter_79896	2.26579637300524	5	0	TRUE		
chr8	42539147	42541646	NM_001135676	SMIM19	promoter_79914	2.01680429863397	8	0	TRUE		
chr8	42539584	42542083	NM_001135675	SMIM19	promoter_79915	1.77173916600295	5	0	TRUE		
chr8	42539584	42542083	NM_138436	SMIM19	promoter_79918	1.77173916600295	5	0.00632882335056249	TRUE		
chr8	54021949	54024448	NR_109902	TCEA1	promoter_80104	2.17082757485556	6	0	TRUE		
chr8	54021949	54024448	NR_109901	TCEA1	promoter_80105	2.17082757485556	6	0	TRUE		
chr8	54021949	54024448	NM_006756	TCEA1	promoter_80106	2.17082757485556	6	0	TRUE		
chr8	54021949	54024448	NM_201437	TCEA1	promoter_80107	2.17082757485556	6	0.00632882335056249	TRUE		
chr8	73418073	73420572	NR_038406	STAU2-AS1	promoter_80373	2.39214229579275	6	0	TRUE		
chr8	89755815	89758314	NM_003821	RIPK2	promoter_80585	2.06440829096134	5	0	TRUE		
chr8	89755815	89758314	NM_001375360	RIPK2	promoter_80586	2.06440829096134	5	0	TRUE		
chr8	100302760	100305259	NM_015435	RNF19A	promoter_80804	2.58286230194056	10	0	TRUE		
chr8	100301694	100304193	NM_001353837	RNF19A	promoter_80805	2.27950976265604	8	0	TRUE		
chr1	19605806	19608305	NR_077246	RPS14P3	promoter_810	2.23802882955247	7	0	TRUE		
chr8	117920414	117922913	NR_145799	SNORD168	promoter_81028	2.05395431218687	5	0	TRUE		
chr8	133052958	133055457	NR_146773	PTCSC1	promoter_81339	2.00340751596102	5	0	TRUE		
chr8	145050466	145052965	NM_023080	C8orf33	promoter_81763	1.84813659756179	5	0	TRUE		
chr9	9986	12485	NR_051986	DDX11L5	promoter_82208	2.25094678742816	5	0	TRUE	6.24633544684584	TRUE
chr9	4741300	4743799	NM_001199855	AK3	promoter_82304	1.74789102283634	5	0	TRUE		
chr9	4741544	4744043	NM_001199853	AK3	promoter_82306	1.8212236569767	5	0	TRUE		
chr9	19102405	19104904	NM_001270890	HAUS6	promoter_82535	2.5226773251422	8	0	TRUE		
chr9	19102405	19104904	NM_017645	HAUS6	promoter_82536	2.5226773251422	8	0	TRUE		
chr9	35656289	35658788	NM_001195200	CCDC107	promoter_82920	2.20761061773493	5	0	TRUE		
chr9	35656291	35658790	NM_001195217	CCDC107	promoter_82921	2.20761061773493	5	0	TRUE		
chr9	35656291	35658790	NM_001195201	CCDC107	promoter_82922	2.20761061773493	5	0	TRUE		
chr9	35656291	35658790	NM_174923	CCDC107	promoter_82923	2.20761061773493	5	0	TRUE		
chr9	37751802	37754301	NM_001286952	TRMT10B	promoter_83042	1.79028068168483	5	0	TRUE		
chr9	37751802	37754301	NM_001286951	TRMT10B	promoter_83043	1.79028068168483	5	0.00632882335056249	TRUE		
chr9	37751802	37754301	NM_001286950	TRMT10B	promoter_83044	1.79028068168483	5	0.00632882335056249	TRUE		
chr9	37751802	37754301	NR_104612	TRMT10B	promoter_83045	1.79028068168483	5	0	TRUE		
chr9	37751804	37754303	NM_144964	TRMT10B	promoter_83046	1.79028068168483	5	0	TRUE		
chr9	37751804	37754303	NM_001286953	TRMT10B	promoter_83047	1.79028068168483	5	0	TRUE		
chr9	37751804	37754303	NM_001286954	TRMT10B	promoter_83048	1.79028068168483	5	0.00632882335056249	TRUE		
chr9	62450489	62452988	NR_046203	LINC01189	promoter_83121	2.6158667400317	10	0	TRUE	6.0116155567585	TRUE
chr9	70258375	70260874	NR_039990	SMC5-AS1	promoter_83255	2.12626797442252	6	0	TRUE		
chr9	76393927	76396426	NM_018339	RFK	promoter_83339	2.36456838356284	5	0	TRUE		
chr1	20152213	20154712	NR_168502	LOC117779438	promoter_837	2.33458346485149	7	0	TRUE		
chr9	94553044	94555543	NR_121566	PCAT7	promoter_83716	1.88124314114334	6	0	TRUE		
chr9	94553044	94555543	NR_121567	PCAT7	promoter_83717	1.88124314114334	6	0	TRUE		
chr9	94553044	94555543	NR_121568	PCAT7	promoter_83718	1.88124314114334	6	0	TRUE		
chr9	94553044	94555543	NR_121569	PCAT7	promoter_83719	1.88124314114334	6	0	TRUE		
chr9	94639764	94642263	NM_001127628	FBP1	promoter_83721	1.80355956844331	5	0	TRUE		
chr9	94639019	94641518	NM_000507	FBP1	promoter_83722	1.84795308780181	5	0	TRUE		
chr9	95063349	95065848	NR_106729	MIR6081	promoter_83729	2.35735335669118	5	0	TRUE		
chr9	95085595	95088094	NR_036109	MIR3074	promoter_83732	2.84425276152724	7	0	TRUE	5.43275306658123	TRUE
chr9	95317210	95319709	NM_000136	FANCC	promoter_83734	2.15890384714578	5	0	TRUE		
chr9	95316755	95319254	NM_001243743	FANCC	promoter_83735	2.12289757819554	5	0	TRUE		
chr9	95317210	95319709	NM_001243744	FANCC	promoter_83736	2.15890384714578	5	0	TRUE		
chr9	96383211	96385710	NR_104627	SLC35D2	promoter_83762	2.04622593290071	6	0	TRUE		
chr9	96383212	96385711	NM_001286990	SLC35D2	promoter_83763	2.04622593290071	6	0	TRUE		
chr9	96383212	96385711	NM_007001	SLC35D2	promoter_83764	2.04622593290071	6	0	TRUE		
chr1	20152213	20154712	NR_168501	LOC117779438	promoter_838	2.33458346485149	7	0	TRUE		
chr9	98118723	98121222	NM_033219	TRIM14	promoter_83833	1.88091293200496	5	0	TRUE		
chr9	98118723	98121222	NM_014788	TRIM14	promoter_83834	1.88091293200496	5	0	TRUE		
chr9	111894813	111897312	NM_003358	UGCG	promoter_84045	2.65341383623166	5	0	TRUE		
chr9	112174798	112177297	NM_001282640	SUSD1	promoter_84047	2.34288148251233	6	0	TRUE		
chr9	112174798	112177297	NM_001282643	SUSD1	promoter_84048	2.34288148251233	6	0	TRUE		
chr9	112174798	112177297	NM_022486	SUSD1	promoter_84049	2.34288148251233	6	0	TRUE		
chr9	114327868	114330367	NM_000608	ORM2	promoter_84141	2.20485103674296	6	0	TRUE		
chr9	114393906	114396405	NM_030767	AKNA	promoter_84143	2.38600421630739	6	0	TRUE		
chr9	114393906	114396405	NM_001317952	AKNA	promoter_84144	2.38600421630739	6	0	TRUE		
chr9	116502282	116504781	NR_033973	ASTN2-AS1	promoter_84177	1.88478119311383	6	0	TRUE		
chr9	121369751	121372250	NM_004099	STOM	promoter_84272	2.16785744482743	6	0	TRUE		
chr9	121369751	121372250	NR_073037	STOM	promoter_84273	2.16785744482743	6	0	TRUE		
chr9	121369751	121372250	NM_198194	STOM	promoter_84274	2.16785744482743	6	0	TRUE		
chr9	121369751	121372250	NM_001270526	STOM	promoter_84275	2.16785744482743	6	0	TRUE		
chr9	121369805	121372304	NM_001270527	STOM	promoter_84276	2.22971153292423	6	0	TRUE		
chr10	12042310	12044809	NM_015542	UPF2	promoter_8430	2.23999195335576	6	0	TRUE		
chr10	12042671	12045170	NM_080599	UPF2	promoter_8431	2.39465917130514	7	0	TRUE		
chr9	124289970	124292469	NM_001166170	NEK6	promoter_84373	2.5568139690687	7	0	TRUE		
chr9	124289970	124292469	NM_001166171	NEK6	promoter_84374	2.5568139690687	7	0	TRUE		
chr9	124290419	124292918	NM_001166169	NEK6	promoter_84375	2.33689033490089	6	0	TRUE		
chr9	127578532	127581031	NM_001035534	NIBAN2	promoter_84480	2.35251698723617	7	0	TRUE		
chr9	128687221	128689720	NM_003011	SET	promoter_84643	2.07203821218168	5	0	TRUE		
chr9	128687973	128690472	NM_001248001	SET	promoter_84644	2.64615166392852	5	0	TRUE		
chr9	131709343	131711842	NM_198679	RAPGEF1	promoter_84841	2.20895028517202	8	0	TRUE		
chr9	132354487	132356986	NM_015046	SETX	promoter_84849	2.27224161128419	7	0	TRUE		
chr9	132354487	132356986	NM_001351528	SETX	promoter_84850	2.27224161128419	7	0	TRUE		
chr9	132354357	132356856	NM_001351527	SETX	promoter_84851	2.15336677798201	6	0	TRUE		
chr9	134324454	134326953	NM_002957	RXRA	promoter_84983					5.35217321377132	TRUE
chr10	14548138	14550637	NM_001320739	FAM107B	promoter_8500	1.98648293672679	6	0	TRUE		
chr9	137449587	137452086	NR_106964	MIR7114	promoter_85207	3.70222158490567	17	0	TRUE	6.99307076537663	TRUE
chrX	1391614	1394113	NM_001636	SLC25A6	promoter_85415					5.66625849442472	TRUE
chrX	1395024	1397523	NR_130733	LINC00106	promoter_85416					5.66625849442472	TRUE
chrX	2928840	2931339	NM_001669	ARSD	promoter_85452	1.92575805234606	5	0	TRUE		
chrX	2928840	2931339	NM_009589	ARSD	promoter_85454	1.92575805234606	5	0.00632882335056249	TRUE		
chrX	9463057	9465556	NM_005647	TBL1X	promoter_85508	2.33211649032971	5	0	TRUE		
chrX	12942801	12945300	NR_030727	TLR8-AS1	promoter_85555	2.26006017503539	5	0	TRUE		
chrX	130110392	130112891	NM_001127197	ELF4	promoter_87581	1.88027891271977	5	0	TRUE		
chrX	153966764	153969263	NR_046608	HCFC1-AS1	promoter_88159	1.80585677742411	5	0	TRUE		
chr10	29634472	29636971	NM_021738	SVIL	promoter_8822	1.76661748929281	6	0	TRUE		
chrX	155455516	155458015	NR_036049	MIR1184-1	promoter_88307	1.87209399072276	6	0	TRUE		
chrX	155455516	155458015	NR_036259	MIR1184-2	promoter_88308	1.87209399072276	6	0	TRUE		
chrX	155455516	155458015	NR_036260	MIR1184-3	promoter_88309	1.87209399072276	6	0	TRUE		
chr10	32346659	32349158	NM_025209	EPC1	promoter_8906	2.89447820957715	7	0	TRUE		
chr10	32346659	32349158	NM_001382755	EPC1	promoter_8907	2.89447820957715	7	0	TRUE		
chr10	32346659	32349158	NM_001272004	EPC1	promoter_8908	2.89447820957715	7	0	TRUE		
chr10	32346659	32349158	NM_001382753	EPC1	promoter_8909	2.89447820957715	7	0	TRUE		
chr10	32346659	32349158	NM_001272019	EPC1	promoter_8910	2.89447820957715	7	0	TRUE		
chr10	32346659	32349158	NR_168510	EPC1	promoter_8913	2.89447820957715	7	0	TRUE		
chr10	32346659	32349158	NR_168511	EPC1	promoter_8914	2.89447820957715	7	0	TRUE		
chr10	32346659	32349158	NR_168509	EPC1	promoter_8915	2.89447820957715	7	0	TRUE		
chr10	32346659	32349158	NM_001382756	EPC1	promoter_8916	2.89447820957715	7	0	TRUE		
chr10	32346659	32349158	NR_104159	EPC1	promoter_8919	2.89447820957715	7	0	TRUE		
chr10	32346659	32349158	NR_104160	EPC1	promoter_8920	2.89447820957715	7	0	TRUE		
chr10	32935059	32937558	NM_033668	ITGB1	promoter_8929	2.43717800812378	6	0	TRUE		
chr10	43434847	43437346	NM_001355445	ZNF487	promoter_9165	2.56826092205947	7	0	TRUE		
chr10	43434847	43437346	NM_001355448	ZNF487	promoter_9166	2.56826092205947	7	0	TRUE		
chr10	43434847	43437346	NM_001355449	ZNF487	promoter_9167	2.56826092205947	7	0	TRUE		
chr10	43434847	43437346	NM_001355447	ZNF487	promoter_9168	2.56826092205947	7	0	TRUE		
chr10	43434847	43437346	NM_001355446	ZNF487	promoter_9169	2.56826092205947	7	0	TRUE		
chr10	43435110	43437609	NM_001355450	ZNF487	promoter_9170	2.54096605040486	7	0	TRUE		
chr10	43435110	43437609	NM_001355444	ZNF487	promoter_9171	2.54096605040486	7	0	TRUE		
chr10	44998922	45001421	NM_006963	ZNF22	promoter_9219	2.23297476323068	7	0	TRUE		
chr10	46784732	46787231	NR_003611	BMS1P1	promoter_9329	1.78363215767541	5	0	TRUE		
chr10	68329692	68332191	NM_001322438	HNRNPH3	promoter_9738	2.25577422810789	8	0	TRUE		
chr10	68329692	68332191	NM_001322445	HNRNPH3	promoter_9739	2.25577422810789	8	0	TRUE		
chr10	68330010	68332509	NM_012207	HNRNPH3	promoter_9740	2.46071918390618	8	0	TRUE		
chr10	68330010	68332509	NM_001322453	HNRNPH3	promoter_9741	2.46071918390618	8	0	TRUE		
chr10	68330010	68332509	NM_001322452	HNRNPH3	promoter_9742	2.46071918390618	8	0	TRUE		
chr10	68330010	68332509	NM_001322451	HNRNPH3	promoter_9743	2.46071918390618	8	0	TRUE		
chr10	68330010	68332509	NM_001322450	HNRNPH3	promoter_9744	2.46071918390618	8	0	TRUE		
chr10	68330010	68332509	NM_001322439	HNRNPH3	promoter_9745	2.46071918390618	8	0	TRUE		
chr10	68330010	68332509	NM_001322440	HNRNPH3	promoter_9746	2.46071918390618	8	0	TRUE		
chr10	68330010	68332509	NM_001322436	HNRNPH3	promoter_9747	2.46071918390618	8	0	TRUE		
chr10	68330010	68332509	NM_001322434	HNRNPH3	promoter_9748	2.46071918390618	8	0	TRUE		
chr10	68330010	68332509	NM_001322442	HNRNPH3	promoter_9749	2.46071918390618	8	0	TRUE		
chr10	68330010	68332509	NM_001322448	HNRNPH3	promoter_9750	2.46071918390618	8	0	TRUE		
chr10	68330010	68332509	NM_001322447	HNRNPH3	promoter_9751	2.46071918390618	8	0	TRUE		
chr10	68330010	68332509	NM_001322446	HNRNPH3	promoter_9752	2.46071918390618	8	0	TRUE		
chr10	68330010	68332509	NM_001322444	HNRNPH3	promoter_9753	2.46071918390618	8	0	TRUE		
chr10	68330010	68332509	NM_001322443	HNRNPH3	promoter_9754	2.46071918390618	8	0	TRUE		
chr10	68330010	68332509	NM_021644	HNRNPH3	promoter_9755	2.46071918390618	8	0	TRUE		
chr10	71850752	71853251	NM_001042465	PSAP	promoter_9910	2.32170769912018	5	0	TRUE		
chr10	71850752	71853251	NM_001042466	PSAP	promoter_9911	2.32170769912018	5	0	TRUE		
chr10	71850752	71853251	NM_002778	PSAP	promoter_9912	2.32170769912018	5	0	TRUE		
chr10	72354420	72356919	NM_017626	DNAJB12	promoter_9957	2.2578745880484	7	0	TRUE		
chr10	72354420	72356919	NM_001365081	DNAJB12	promoter_9958	2.2578745880484	7	0	TRUE		
chr10	72354420	72356919	NM_001365080	DNAJB12	promoter_9959	2.2578745880484	7	0	TRUE		
chr10	72354420	72356919	NM_001002762	DNAJB12	promoter_9960	2.2578745880484	7	0.00632882335056249	TRUE		
chr10	72354420	72356919	NR_157570	DNAJB12	promoter_9961	2.2578745880484	7	0	TRUE		
