chr	start	end	geneID	geneSymbol	symbol	NCMeanCnt	NCCountValid	NCadjPval	enrichSig	SigPeakValue	ovSig
chr14	94108814	94111313	NM_001366993	IFI27	promoter_24176	2.11269275928531	9	0	TRUE		
chr14	94108814	94111313	NM_001288957	IFI27	promoter_24177	2.11269275928531	9	0	TRUE		
chr1	52631167	52633666	NM_001042693	SHISAL2A	promoter_2418	2.66803998025259	13	0	TRUE	4.58514061094141	TRUE
chr1	52631167	52633666	NR_135157	SHISAL2A	promoter_2419	2.66803998025259	13	0	TRUE	4.58514061094141	TRUE
chr1	52631167	52633666	NR_135156	SHISAL2A	promoter_2420	2.66803998025259	13	0	TRUE	4.58514061094141	TRUE
chr1	52724452	52726951	NM_024646	ZYG11B	promoter_2422	2.22630646284683	7	0	TRUE	4.29637403535878	TRUE
chr1	52724452	52726951	NM_024646	ZYG11B	promoter_2422	2.22630646284683	7	0	TRUE	4.29637403535878	TRUE
chr14	95133004	95135503	NM_001195573	DICER1	promoter_24221	1.78384837382132	8	0	TRUE	4.88974338922502	TRUE
chr14	95157511	95160010	NM_001291628	DICER1	promoter_24222	2.28571778356111	9	0	TRUE	3.98347011030133	TRUE
chr14	95157511	95160010	NM_030621	DICER1	promoter_24223	2.28571778356111	9	0	TRUE	3.98347011030133	TRUE
chr14	95136302	95138801	NM_001271282	DICER1	promoter_24224	2.48790438275434	12	0	TRUE	5.92876864327212	TRUE
chr14	95157030	95159529	NM_177438	DICER1	promoter_24225	2.56658455220335	9	0	TRUE	3.98347011030133	TRUE
chr14	95137487	95139986	NR_036131	MIR3173	promoter_24226	2.32129299450374	8	0	TRUE	5.92876864327212	TRUE
chr14	95319409	95321908	NM_024734	CLMN	promoter_24228	2.26176757438143	11	0	TRUE		
chr14	95516151	95518650	NM_152592	SYNE3	promoter_24230	2.95401782506229	11	0	TRUE	5.31805125832654	TRUE
chr14	95516151	95518650	NM_001363692	SYNE3	promoter_24231	2.95401782506229	11	0	TRUE	5.31805125832654	TRUE
chr14	95500041	95502540	NM_001384282	SYNE3	promoter_24232	3.5472342008351	21	0	TRUE	5.30698736733117	TRUE
chr14	95500041	95502540	NM_001384282	SYNE3	promoter_24232	3.5472342008351	21	0	TRUE	5.30698736733117	TRUE
chr14	95516151	95518650	NM_001384281	SYNE3	promoter_24233	2.95401782506229	11	0	TRUE	5.31805125832654	TRUE
chr14	95516151	95518650	NM_001384283	SYNE3	promoter_24234	2.95401782506229	11	0	TRUE	5.31805125832654	TRUE
chr14	95516151	95518650	NM_001384284	SYNE3	promoter_24235	2.95401782506229	11	0	TRUE	5.31805125832654	TRUE
chr1	52921275	52923774	NM_001198962	ECHDC2	promoter_2425	1.73678957312625	5	0.00351257171785353	TRUE		
chr14	96037361	96039860	NM_001282463	C14orf132	promoter_24253	2.64018036601899	7	0.00968425541813671	TRUE		
chr14	96254209	96256708	NM_000710	BDKRB1	promoter_24258	2.57398102058445	10	0	TRUE		
chr14	96390127	96392626	NM_001350892	AK7	promoter_24264					4.84700557076169	TRUE
chr14	96390127	96392626	NM_152327	AK7	promoter_24265					4.84700557076169	TRUE
chr14	96390127	96392626	NM_001350890	AK7	promoter_24266					4.84700557076169	TRUE
chr14	96390127	96392626	NM_001350888	AK7	promoter_24267					4.84700557076169	TRUE
chr14	96390127	96392626	NM_001350891	AK7	promoter_24268					4.84700557076169	TRUE
chr14	96501827	96504326	NR_122121	LOC730202	promoter_24269					5.08126313204836	TRUE
chr1	52921241	52923740	NM_018281	ECHDC2	promoter_2427	1.7852968124197	5	0.00351257171785353	TRUE		
chr14	96500375	96502874	NM_001252007	PAPOLA	promoter_24270	2.47756979709004	7	0.00351257171785353	TRUE		
chr14	96500375	96502874	NM_001252006	PAPOLA	promoter_24271	2.47756979709004	7	0	TRUE		
chr14	96500375	96502874	NM_001293627	PAPOLA	promoter_24272	2.47756979709004	7	0	TRUE		
chr14	96500375	96502874	NM_032632	PAPOLA	promoter_24273	2.47756979709004	7	0.00351257171785353	TRUE		
chr14	96500381	96502880	NM_001363666	PAPOLA	promoter_24276	2.47756979709004	7	0	TRUE		
chr14	96500381	96502880	NM_001363665	PAPOLA	promoter_24277	2.47756979709004	7	0.00351257171785353	TRUE		
chr14	96500381	96502880	NM_001363662	PAPOLA	promoter_24278	2.47756979709004	7	0.00351257171785353	TRUE		
chr14	96500864	96503363	NM_001293628	PAPOLA	promoter_24279	2.77900849264476	6	0.00667457613531605	TRUE		
chr1	52921241	52923740	NM_001319958	ECHDC2	promoter_2428	1.7852968124197	5	0.00351257171785353	TRUE		
chr1	52925228	52927727	NM_001007098	SCP2	promoter_2429	2.58503451553421	9	0	TRUE	5.27190453447571	TRUE
chr14	97977625	97980124	NR_152746	LINC01550	promoter_24291	1.56269003528107	5	0	TRUE		
chr14	97977625	97980124	NR_152747	LINC01550	promoter_24292	1.56269003528107	5	0	TRUE		
chr14	97977625	97980124	NR_152748	LINC01550	promoter_24293	1.56269003528107	5	0	TRUE		
chr1	52925228	52927727	NM_001330587	SCP2	promoter_2430	2.58503451553421	9	0	TRUE	5.27190453447571	TRUE
chr14	99603708	99606207	NM_001144995	CCDC85C	promoter_24304					5.19151654533624	TRUE
chr14	99602537	99605036	NM_001329411	HHIPL1	promoter_24305					5.19151654533624	TRUE
chr14	99643109	99645608	NM_032425	HHIPL1	promoter_24306	2.46009934754012	7	0	TRUE	4.71859991191399	TRUE
chr14	99643128	99645627	NM_001127258	HHIPL1	promoter_24307	2.46009934754012	7	0	TRUE	4.71859991191399	TRUE
chr14	99735721	99738220	NM_001375411	EML1	promoter_24309	2.21514320705168	8	0	TRUE	4.55931292358965	TRUE
chr1	52925275	52927774	NM_002979	SCP2	promoter_2431	2.58503451553421	9	0	TRUE	5.27190453447571	TRUE
chr14	99791412	99793911	NM_004434	EML1	promoter_24310	3.32719978313605	14	0	TRUE		
chr14	99791412	99793911	NM_001008707	EML1	promoter_24311	3.32719978313605	14	0	TRUE		
chr14	99791412	99793911	NM_001375412	EML1	promoter_24312	3.32719978313605	14	0	TRUE		
chr14	99969421	99971920	NM_001330221	EVL	promoter_24313	3.06651397188894	10	0	TRUE	5.79601590851875	TRUE
chr14	100063421	100065920	NM_016337	EVL	promoter_24314	1.75923914403853	5	0	TRUE		
chr14	100109015	100111514	NR_039601	MIR151B	promoter_24315					3.92597970208749	TRUE
chr14	100107654	100110153	NR_029888	MIR342	promoter_24316	1.97607835893205	7	0	TRUE	3.92597970208749	TRUE
chr14	100275356	100277855	NR_106822	MIR6764	promoter_24319	2.31200261605709	7	0	TRUE		
chr1	52925275	52927774	NM_001193617	SCP2	promoter_2432	2.58503451553421	9	0	TRUE	5.27190453447571	TRUE
chr1	52925275	52927774	NM_001193600	SCP2	promoter_2433	2.58503451553421	9	0	TRUE	5.27190453447571	TRUE
chr14	100375828	100378327	NM_213645	WARS1	promoter_24333	2.01921286379451	6	0	TRUE		
chr14	100375828	100378327	NM_173701	WARS1	promoter_24334	2.01921286379451	6	0	TRUE		
chr1	52925275	52927774	NM_001193599	SCP2	promoter_2434	2.58503451553421	9	0	TRUE	5.27190453447571	TRUE
chr14	100547628	100550127	NM_001385103	BEGAIN	promoter_24342	2.81546583751549	8	0	TRUE		
chr14	100547628	100550127	NM_001385104	BEGAIN	promoter_24343	2.81546583751549	8	0	TRUE		
chr14	100824107	100826606	NR_046472	MEG3	promoter_24372	1.98397755774027	6	0	TRUE		
chr14	100824107	100826606	NR_046471	MEG3	promoter_24373	1.98397755774027	6	0	TRUE		
chr14	100824107	100826606	NR_046469	MEG3	promoter_24374	1.98397755774027	6	0	TRUE		
chr14	100824107	100826606	NR_033359	MEG3	promoter_24375	1.98397755774027	6	0.00667457613531605	TRUE		
chr14	100824107	100826606	NR_002766	MEG3	promoter_24378	1.98397755774027	6	0.00667457613531605	TRUE		
chr14	100824107	100826606	NR_046467	MEG3	promoter_24379	1.98397755774027	6	0	TRUE		
chr14	100824107	100826606	NR_046466	MEG3	promoter_24380	1.98397755774027	6	0	TRUE		
chr14	100824107	100826606	NR_046465	MEG3	promoter_24381	1.98397755774027	6	0.00351257171785353	TRUE		
chr14	100824107	100826606	NR_046464	MEG3	promoter_24382	1.98397755774027	6	0	TRUE		
chr14	100824107	100826606	NR_046473	MEG3	promoter_24383	1.98397755774027	6	0	TRUE		
chr14	100824107	100826606	NR_003530	MEG3	promoter_24384	1.98397755774027	6	0	TRUE		
chr14	100824107	100826606	NR_046470	MEG3	promoter_24385	1.98397755774027	6	0	TRUE		
chr14	100824131	100826630	NR_003531	MEG3	promoter_24386	1.98397755774027	6	0	TRUE		
chr14	100850389	100852888	NR_030528	MIR770	promoter_24387	2.72127973017532	6	0	TRUE		
chr14	100867059	100869558	NR_030172	MIR493	promoter_24388	1.91603334906034	5	0	TRUE		
chr14	100903223	100905722	NM_001134888	RTL1	promoter_24391	2.2188985573298	9	0	TRUE		
chr14	100887648	100890147	NR_146000	MEG8	promoter_24397	2.17223995001989	5	0	TRUE		
chr14	101027633	101030132	NR_030174	MIR494	promoter_24449	1.94336789259011	5	0.00968425541813671	TRUE		
chr14	101028051	101030550	NR_036132	MIR1193	promoter_24450	1.91609684391887	5	0	TRUE		
chr14	101037689	101040188	NR_029861	MIR376C	promoter_24453	2.12762873906723	7	0	TRUE		
chr14	101038068	101040567	NR_030266	MIR376A2	promoter_24454	1.91564836837569	5	0	TRUE		
chr14	101038218	101040717	NR_030390	MIR654	promoter_24455	1.77072003736097	5	0	TRUE		
chr1	53194823	53197322	NM_001330589	CPT2	promoter_2446	1.91125095390062	5	0	TRUE		
chr1	53194823	53197322	NM_000098	CPT2	promoter_2447	1.91125095390062	5	0	TRUE		
chr14	101407423	101409922	NR_126006	LINC00524	promoter_24485	3.29695074610901	20	0	TRUE		
chr14	101758572	101761071	NM_001352914	PPP2R5C	promoter_24496	2.52068121646723	8	0	TRUE	4.12249914848952	TRUE
chr14	101759708	101762207	NM_001161726	PPP2R5C	promoter_24497					4.12249914848952	TRUE
chr14	101759708	101762207	NM_001352913	PPP2R5C	promoter_24498					4.12249914848952	TRUE
chr14	101759797	101762296	NM_001161725	PPP2R5C	promoter_24499					4.12249914848952	TRUE
chr14	101962572	101965071	NM_001376	DYNC1H1	promoter_24506	2.63200274662763	9	0	TRUE	3.72876100224183	TRUE
chr14	102086545	102089044	NM_005348	HSP90AA1	promoter_24507	2.76264075919017	11	0	TRUE	5.8321140181168	TRUE
chr14	102137422	102139921	NM_001353662	WDR20	promoter_24509	1.29255391167917	5	0.00667457613531605	TRUE		
chr14	102304665	102307164	NR_148556	MOK	promoter_24549	2.02456511564063	8	0	TRUE		
chr14	102304665	102307164	NR_148555	MOK	promoter_24550	2.02456511564063	8	0	TRUE		
chr14	102304665	102307164	NR_148554	MOK	promoter_24551	2.02456511564063	8	0	TRUE		
chr14	102304665	102307164	NR_148553	MOK	promoter_24552	2.02456511564063	8	0	TRUE		
chr14	102304665	102307164	NM_001353830	MOK	promoter_24553	2.02456511564063	8	0	TRUE		
chr14	102304665	102307164	NM_001272011	MOK	promoter_24554	2.02456511564063	8	0	TRUE		
chr14	102304665	102307164	NM_001330234	MOK	promoter_24555	2.02456511564063	8	0	TRUE		
chr14	102304665	102307164	NM_001353828	MOK	promoter_24556	2.02456511564063	8	0	TRUE		
chr14	102304665	102307164	NM_001353827	MOK	promoter_24557	2.02456511564063	8	0	TRUE		
chr14	102304665	102307164	NM_014226	MOK	promoter_24558	2.02456511564063	8	0	TRUE		
chr14	102234927	102237426	NM_001353832	MOK	promoter_24559	3.20686929312772	9	0	TRUE		
chr14	102304665	102307164	NM_001353831	MOK	promoter_24560	2.02456511564063	8	0	TRUE		
chr14	102304665	102307164	NM_001353829	MOK	promoter_24561	2.02456511564063	8	0	TRUE		
chr14	102304665	102307164	NR_148552	MOK	promoter_24565	2.02456511564063	8	0	TRUE		
chr14	102317745	102320244	NM_001385065	ZNF839	promoter_24574	2.51728997926237	7	0	TRUE		
chr14	102317745	102320244	NM_001385072	ZNF839	promoter_24575	2.51728997926237	7	0	TRUE		
chr14	102317745	102320244	NM_001385073	ZNF839	promoter_24576	2.51728997926237	7	0	TRUE		
chr14	102317745	102320244	NM_018335	ZNF839	promoter_24577	2.51728997926237	7	0	TRUE		
chr14	102317745	102320244	NR_169565	ZNF839	promoter_24578	2.51728997926237	7	0	TRUE		
chr14	102317745	102320244	NR_169566	ZNF839	promoter_24579	2.51728997926237	7	0	TRUE		
chr14	102317745	102320244	NR_169567	ZNF839	promoter_24580	2.51728997926237	7	0	TRUE		
chr14	102317745	102320244	NR_169568	ZNF839	promoter_24581	2.51728997926237	7	0	TRUE		
chr14	102317745	102320244	NR_169569	ZNF839	promoter_24582	2.51728997926237	7	0	TRUE		
chr14	102509277	102511776	NM_152326	ANKRD9	promoter_24587	2.18149235775988	6	0	TRUE	4.09297283021861	TRUE
chr14	102509277	102511776	NM_001348652	ANKRD9	promoter_24588	2.18149235775988	6	0	TRUE	4.09297283021861	TRUE
chr14	102509277	102511776	NM_001348651	ANKRD9	promoter_24589	2.18149235775988	6	0	TRUE	4.09297283021861	TRUE
chr14	102543253	102545752	NR_146561	LINC02323	promoter_24591	2.27574730298914	12	0	TRUE		
chr14	102590648	102593147	NM_015156	RCOR1	promoter_24592					5.95530989957824	TRUE
chr14	102775448	102777947	NM_003300	TRAF3	promoter_24593	3.94660957509891	15	0	TRUE		
chr14	102775448	102777947	NM_001199427	TRAF3	promoter_24594	3.94660957509891	15	0	TRUE		
chr14	102775448	102777947	NM_145725	TRAF3	promoter_24595	3.94660957509891	15	0	TRUE		
chr14	102775448	102777947	NM_001385142	TRAF3	promoter_24596	3.94660957509891	15	0	TRUE		
chr14	102775448	102777947	NM_001385143	TRAF3	promoter_24597	3.94660957509891	15	0	TRUE		
chr14	102775478	102777977	NM_145726	TRAF3	promoter_24598	3.94660957509891	15	0	TRUE		
chr14	103082209	103084708	NM_001330236	LBHD2	promoter_24601	2.95117568392099	12	0	TRUE	5.42195079654484	TRUE
chr14	103082209	103084708	NM_001330236	LBHD2	promoter_24601	2.95117568392099	12	0	TRUE	5.42195079654484	TRUE
chr14	103098143	103100642	NM_001077594	EXOC3L4	promoter_24602	2.64221122811363	9	0	TRUE		
chr14	103122410	103124909	NR_138038	LINC00677	promoter_24603	2.13699734529135	11	0	TRUE	4.21141433282925	TRUE
chr14	103188529	103191028	NR_033938	LINC00605	promoter_24607	2.8462177893025	13	0	TRUE	4.81807441853918	TRUE
chr14	103315283	103317782	NR_135269	LOC105378183	promoter_24608	2.24957041417141	8	0	TRUE		
chr14	103334161	103336660	NR_158216	LOC105370687	promoter_24609	3.75894785633929	11	0	TRUE	5.7013743203071	TRUE
chr1	53733705	53736204	NM_147193	GLIS1	promoter_2461	2.29930046141591	7	0	TRUE	4.69143898140397	TRUE
chr14	103335848	103338347	NR_002964	SNORA28	promoter_24612	2.70454511366988	14	0	TRUE	5.7013743203071	TRUE
chr14	103522331	103524830	NM_001362531	CKB	promoter_24618	1.85746607639893	9	0	TRUE	5.11898452993131	TRUE
chr14	103522331	103524830	NM_001823	CKB	promoter_24619	1.85746607639893	9	0	TRUE	5.11898452993131	TRUE
chr14	103527195	103529694	NM_152307	TRMT61A	promoter_24620	2.17246900436436	9	0	TRUE	4.48087986303305	TRUE
chr14	103627187	103629686	NM_005552	KLC1	promoter_24630					4.36429722222773	TRUE
chr14	103627187	103629686	NM_182923	KLC1	promoter_24631					4.36429722222773	TRUE
chr14	103627187	103629686	NM_001130107	KLC1	promoter_24632					4.36429722222773	TRUE
chr14	103714952	103717451	NM_005432	XRCC3	promoter_24633					6.05364033868852	TRUE
chr14	103714952	103717451	NM_001100119	XRCC3	promoter_24634					6.05364033868852	TRUE
chr14	103714952	103717451	NM_001100118	XRCC3	promoter_24635					6.05364033868852	TRUE
chr14	103714952	103717451	NM_001371229	XRCC3	promoter_24636					6.05364033868852	TRUE
chr14	103714952	103717451	NM_001371231	XRCC3	promoter_24637					6.05364033868852	TRUE
chr14	103714952	103717451	NM_001371232	XRCC3	promoter_24638	2.14910454732164	7	0.00351257171785353	TRUE	6.05364033868852	TRUE
chr14	103713743	103716242	NM_001198953	ZFYVE21	promoter_24639	1.70041934972488	6	0	TRUE	5.30130152228878	TRUE
chr14	103713809	103716308	NM_024071	ZFYVE21	promoter_24640	1.70041934972488	6	0	TRUE		
chr14	104083699	104086198	NM_001080464	ASPG	promoter_24647	1.39644753951239	5	0.00351257171785353	TRUE	3.78199564672661	TRUE
chr14	104677250	104679749	NR_039860	MIR4710	promoter_24661	2.00989802882283	9	0	TRUE	4.11897060318526	TRUE
chr14	104687605	104690104	NM_032714	INF2	promoter_24662	2.64501077768694	8	0	TRUE		
chr14	104687617	104690116	NM_001031714	INF2	promoter_24663	2.57017782808092	7	0	TRUE		
chr14	104687617	104690116	NM_022489	INF2	promoter_24664	2.57017782808092	7	0	TRUE		
chr14	104722228	104724727	NM_152328	ADSS1	promoter_24665	2.22654423610883	6	0	TRUE	4.24781429430359	TRUE
chr14	104727843	104730342	NM_001320424	ADSS1	promoter_24666	2.74591241547615	7	0	TRUE		
chr14	104727843	104730342	NM_199165	ADSS1	promoter_24667	2.74591241547615	7	0	TRUE		
chr14	104793102	104795601	NM_005163	AKT1	promoter_24670					5.33986177155048	TRUE
chr14	104795249	104797748	NM_001014432	AKT1	promoter_24671	2.81440735473955	8	0	TRUE		
chr14	104795249	104797748	NM_001382431	AKT1	promoter_24672	2.81440735473955	8	0	TRUE		
chr14	104795249	104797748	NM_001382432	AKT1	promoter_24673	2.81440735473955	8	0	TRUE		
chr14	104795249	104797748	NM_001382430	AKT1	promoter_24674	2.81440735473955	8	0	TRUE		
chr14	104795249	104797748	NM_001014431	AKT1	promoter_24675	2.81440735473955	8	0	TRUE		
chr14	104795249	104797748	NM_001382433	AKT1	promoter_24676	2.81440735473955	8	0	TRUE		
chr14	104798553	104801052	NM_001370342	ZBTB42	promoter_24677	3.25087685363925	12	0	TRUE		
chr14	104799100	104801599	NM_001137601	ZBTB42	promoter_24678	2.92261549209822	10	0	TRUE	5.27412312717894	TRUE
chr14	104970008	104972507	NM_001350929	AHNAK2	promoter_24685	2.75350121065815	13	0	TRUE		
chr14	105092146	105094645	NR_110546	LINC02298	promoter_24695	2.3132295146551	7	0	TRUE		
chr14	105180813	105183312	NM_177533	NUDT14	promoter_24699	3.09153339115854	11	0	TRUE	4.93249308547987	TRUE
chr14	105180824	105183323	NM_001318380	NUDT14	promoter_24700	3.09153339115854	11	0	TRUE	4.93249308547987	TRUE
chr14	105300502	105303001	NM_001519	BRF1	promoter_24701	2.5212322069842	8	0	TRUE	4.82571258443607	TRUE
chr14	105315078	105317577	NM_001242786	BRF1	promoter_24702					4.16775222368208	TRUE
chr14	105315078	105317577	NM_001242787	BRF1	promoter_24703					4.16775222368208	TRUE
chr14	105248905	105251404	NM_001242789	BRF1	promoter_24704	2.60478021567527	13	0	TRUE	5.56815184128565	TRUE
chr14	105300502	105303001	NM_001242788	BRF1	promoter_24705	2.5212322069842	8	0	TRUE	4.82571258443607	TRUE
chr14	105247386	105249885	NM_145685	BRF1	promoter_24706	2.5996443144081	13	0	TRUE	5.56815184128565	TRUE
chr14	105246532	105249031	NM_033271	BTBD6	promoter_24707	2.55244315292612	13	0	TRUE		
chr14	105300502	105303001	NM_001242790	BRF1	promoter_24708	2.5212322069842	8	0	TRUE	4.82571258443607	TRUE
chr14	105312747	105315246	NM_015197	PACS2	promoter_24710	3.23848364199023	10	0.00351257171785353	TRUE	4.89555570538066	TRUE
chr14	105312747	105315246	NM_001100913	PACS2	promoter_24711	3.23848364199023	10	0.00667457613531605	TRUE	4.89555570538066	TRUE
chr14	105396537	105399036	NM_001195082	TEX22	promoter_24712	2.50121679054837	8	0	TRUE	4.12387345783823	TRUE
chr14	105419240	105421739	NR_125384	LOC100507437	promoter_24713	2.21784919662685	7	0.00351257171785353	TRUE	3.93113484597275	TRUE
chr14	105419240	105421739	NR_125385	LOC100507437	promoter_24714	2.21784919662685	7	0	TRUE	3.93113484597275	TRUE
chr14	105417826	105420325	NM_004689	MTA1	promoter_24715	2.13385478061979	7	0.00667457613531605	TRUE	3.93113484597275	TRUE
chr14	105417826	105420325	NM_001203258	MTA1	promoter_24716	2.13385478061979	7	0	TRUE	3.93113484597275	TRUE
chr14	105470944	105473443	NM_001270837	CRIP2	promoter_24717	1.98712676165172	5	0	TRUE		
chr14	105470944	105473443	NR_073082	CRIP2	promoter_24718	1.98712676165172	5	0	TRUE		
chr14	105475242	105477741	NR_073085	CRIP2	promoter_24724					5.60786890212702	TRUE
chr14	105484885	105487384	NM_001311	CRIP1	promoter_24725	2.70613037115911	13	0	TRUE	6.31551927498083	TRUE
chr14	105487854	105490353	NM_001198983	TEDC1	promoter_24726	2.22765879949568	7	0	TRUE		
chr14	105488182	105490681	NM_001134877	TEDC1	promoter_24727	2.09501777362404	7	0	TRUE		
chr14	105529854	105532353	NR_135205	LOC105370697	promoter_24733	2.26773402595289	9	0	TRUE	4.30321775484709	TRUE
chr1	53945200	53947699	NM_001382261	HSPB11	promoter_2477	2.38367761069096	7	0	TRUE	5.21805695100731	TRUE
chr1	53945200	53947699	NM_001382254	HSPB11	promoter_2478	2.38367761069096	7	0	TRUE	5.21805695100731	TRUE
chr14_KI270847v1_alt	229988	232487	NM_001142593	ITPK1	promoter_24783	2.27202501944508	5	0.00351257171785353	TRUE		
chr14_KI270847v1_alt	229988	232487	NM_014216	ITPK1	promoter_24784	2.27202501944508	5	0.00351257171785353	TRUE		
chr14_KI270847v1_alt	229988	232487	NM_001142594	ITPK1	promoter_24785	2.27202501944508	5	0	TRUE		
chr14_KI270847v1_alt	151037	153536	NM_001363707	ITPK1	promoter_24786	2.48860042448223	10	0	TRUE	4.52876497411179	TRUE
chr14_KI270847v1_alt	180013	182512	NR_002808	ITPK1-AS1	promoter_24787	1.79135753093642	6	0	TRUE		
chr1	53945200	53947699	NM_016126	HSPB11	promoter_2479	2.38367761069096	7	0	TRUE	5.21805695100731	TRUE
chr1	53945806	53948305	NR_167989	HSPB11	promoter_2480	2.64603165646547	7	0	TRUE	5.21805695100731	TRUE
chr14_KI270847v1_alt	1071110	1073609	NM_016150	ASB2	promoter_24809	1.71366468959884	7	0	TRUE		
chr1	53945806	53948305	NR_167990	HSPB11	promoter_2481	2.64603165646547	7	0	TRUE	5.21805695100731	TRUE
chr14_KI270847v1_alt	1223297	1225796	NM_001130080	IFI27	promoter_24819	1.94980753560128	9	0	TRUE		
chr1	53945806	53948305	NR_167991	HSPB11	promoter_2482	2.64603165646547	7	0	TRUE	5.21805695100731	TRUE
chr14_KI270847v1_alt	1223297	1225796	NM_001288959	IFI27	promoter_24820	1.94980753560128	9	0	TRUE		
chr14_KI270847v1_alt	1223297	1225796	NM_001288960	IFI27	promoter_24821	1.94980753560128	9	0	TRUE		
chr14_KI270847v1_alt	1223297	1225796	NM_001288995	IFI27	promoter_24822	1.94980753560128	9	0	TRUE		
chr14_KI270847v1_alt	1223297	1225796	NM_001366994	IFI27	promoter_24823	1.94980753560128	9	0	TRUE		
chr14_KI270847v1_alt	1223297	1225796	NM_001288958	IFI27	promoter_24824	1.94980753560128	9	0	TRUE		
chr14_KI270847v1_alt	1223297	1225796	NM_001288954	IFI27	promoter_24825	1.94980753560128	9	0	TRUE		
chr14_KI270847v1_alt	1223297	1225796	NM_001288952	IFI27	promoter_24826	1.94980753560128	9	0	TRUE		
