chr	start	end	geneID	geneSymbol	symbol	width	NCmeanCnt	NCsig	NCunique	TCmeanCnt	TCsig	TCunique	LTmeanCnt	LTsig	LTunique
chr11	44932347	44951306	NM_001258321	TP53I11	genebody_1096	18959	2.45542271692324	TRUE	TRUE	1.62143959744209			1.27596549411968		
chr11	44932347	44951306	NM_001258322	TP53I11	genebody_19156	18959	2.45542271692324	TRUE	TRUE	1.62143959744209			1.27596549411968		
chr11	44932347	44951306	NM_001258324	TP53I11	genebody_49052	18959	2.45542271692324	TRUE	TRUE	1.62143959744209			1.27596549411968		
chr11	44932347	44951306	NM_001318386	TP53I11	genebody_51429	18959	2.45542271692324	TRUE	TRUE	1.62143959744209			1.27596549411968		
chr11	44932347	44950883	NM_001318389	TP53I11	genebody_29151	18536	2.45005068574512	TRUE	TRUE	1.60434908267441			1.26185104180578		
chr11	44932347	44950883	NM_001318388	TP53I11	genebody_50020	18536	2.45005068574512	TRUE	TRUE	1.60434908267441			1.26185104180578		
chr11	44932347	44950160	NM_001258320	TP53I11	genebody_19154	17813	2.49813330519357	TRUE	TRUE	1.62353817529806			1.27152540537946		
chr11	44932347	44950160	NM_001318384	TP53I11	genebody_45216	17813	2.49813330519357	TRUE	TRUE	1.62353817529806			1.27152540537946		
chr11	45804071	45813016	NM_001145266	SLC35C1	genebody_12114	8945	1.90696504395831	TRUE	TRUE	1.36550469001686			1.48883908147003		
chr11	45804405	45813016	NM_001145265	SLC35C1	genebody_50822	8611	1.9387605452058	TRUE	TRUE	1.39482645857132			1.52460408169807		
chr11	45922655	45929096	NM_001300721	LARGE2	genebody_70411	6441	1.78175001340329	TRUE	TRUE	1.4719016238889			1.48459991289283		
chr11	46332925	46380551	NM_201532	DGKZ	genebody_9770	47626	2.05994352289929	TRUE	TRUE	1.49180133279709			1.47139753443677		
chr11	46345266	46380554	NM_201533	DGKZ	genebody_56073	35288	2.25538606745421	TRUE	TRUE	1.51993407392927			1.4853043921993		
chr11	46347462	46380551	NM_003646	DGKZ	genebody_26921	33089	2.24347769643339	TRUE	TRUE	1.51179471435895			1.48196220073818		
chr11	46347462	46380551	NM_001199267	DGKZ	genebody_39662	33089	2.24347769643339	TRUE	TRUE	1.51179471435895			1.48196220073818		
chr11	46361605	46380551	NM_001105540	DGKZ	genebody_7611	18946	2.31389026186001	TRUE	TRUE	1.41810480053126			1.35497023309201		
chr11	46381668	46383825	NM_001270551	MDK	genebody_919	2157	2.42148046323732	TRUE	TRUE	1.55167747877633			1.3803314431679		
chr11	46381668	46383825	NR_073039	MDK	genebody_63021	2157	2.42148046323732	TRUE	TRUE	1.55167747877633			1.3803314431679		
chr11	46381668	46383825	NM_001270552	MDK	genebody_63785	2157	2.42148046323732	TRUE	TRUE	1.55167747877633			1.3803314431679		
chr11	47407275	47416500	NR_134854	SLC39A13	genebody_10954	9225	2.15748567489231	TRUE	TRUE	1.3672188692791			1.4225647130527		
chr11	47408494	47416500	NM_152264	SLC39A13	genebody_9432	8006	2.26359007508718	TRUE	TRUE	1.34353286474757			1.42356547293052		
chr11	60924459	60937159	NM_178031	TMEM132A	genebody_62328	12700	1.9582594546073	TRUE	TRUE	1.31065406839716			1.08173876491782		
chr11	61130256	61161426	NM_017966	VPS37C	genebody_77464	31170	2.23689194493685	TRUE	TRUE	1.74157892218365			1.67019152968847		
chr11	61949820	61964463	NM_001363592	BEST1	genebody_35514	14643	2.07222120737285	TRUE	TRUE	1.59659471849443			1.68151851625493		
chr11	61950350	61964461	NM_004183	BEST1	genebody_25263	14111	2.10002546485731	TRUE	TRUE	1.61092095694505			1.70225933412913		
chr11	61950350	61964461	NR_134580	BEST1	genebody_84009	14111	2.10002546485731	TRUE	TRUE	1.61092095694505			1.70225933412913		
chr11	61955234	61965515	NM_001363593	BEST1	genebody_35512	10281	2.45349483066007	TRUE	TRUE	1.72247026614494			1.92366397515607		
chr11	61955234	61965515	NM_001363591	BEST1	genebody_35516	10281	2.45349483066007	TRUE	TRUE	1.72247026614494			1.92366397515607		
chr11	62419032	62423195	NM_003357	SCGB1A1	genebody_25974	4163	2.2954299918224	TRUE	TRUE	1.45158859795321			1.59870442383771		
chr11	62433543	62546806	NM_024060	AHNAK	genebody_45367	113263	2.37730061707496	TRUE	TRUE	1.60231265780386			1.80561938411117		
chr11	62515901	62546806	NM_001620	AHNAK	genebody_43991	30905	2.35961628500878	TRUE	TRUE	1.47646690637641			1.61981178129587		
chr11	62515901	62545664	NM_001346446	AHNAK	genebody_38839	29763	2.39278816509034	TRUE	TRUE	1.48955106207224			1.63570482734151		
chr11	62559595	62573891	NM_001404	EEF1G	genebody_31824	14296	2.21386020581983	TRUE	TRUE	1.73376104232936			2.00940959607493	TRUE	
chr11	62593213	62601865	NM_004739	MTA2	genebody_9881	8652	2.30320947083178	TRUE	TRUE	1.66436233086303			1.72830642210206		
chr11	62593213	62601250	NM_001330292	MTA2	genebody_26980	8037	2.39748637811787	TRUE	TRUE	1.6980898520694			1.77340131871836		
chr11	63759891	63768775	NM_001144936	C11orf95	genebody_67771	8884	2.58438256183926	TRUE	TRUE	1.63086550985975			1.63810426014889		
chr11	63838927	63911020	NM_001039469	MARK2	genebody_52838	72093	2.120718317396	TRUE	TRUE	1.62374033570473			1.68005394547613		
chr11	63839109	63911020	NM_001163296	MARK2	genebody_41232	71911	2.120718317396	TRUE	TRUE	1.62374033570473			1.68005394547613		
chr11	63839109	63911020	NM_001163297	MARK2	genebody_67048	71911	2.120718317396	TRUE	TRUE	1.62374033570473			1.68005394547613		
chr11	63839109	63911020	NM_004954	MARK2	genebody_73149	71911	2.120718317396	TRUE	TRUE	1.62374033570473			1.68005394547613		
chr11	63888536	63911020	NM_017490	MARK2	genebody_39801	22484	2.09394503584761	TRUE	TRUE	1.40733067703842			1.49906664730401		
chr11	63985852	63998420	NM_017670	OTUB1	genebody_6903	12568	2.11908414095328	TRUE	TRUE	1.65038329374741			1.78448493022631		
chr11	63985852	63998420	NR_003089	OTUB1	genebody_25634	12568	2.11908414095328	TRUE	TRUE	1.65038329374741			1.78448493022631		
chr11	63998557	64166113	NM_014067	MACROD1	genebody_35581	167556	2.10522692676876	TRUE	TRUE	1.29270743539753			1.40458175125466		
chr11	64035930	64119171	NM_013280	FLRT1	genebody_16381	83241	2.21343801567807	TRUE	TRUE	1.25087220097829			1.36022337823058		
chr11	64036681	64119171	NM_001384466	FLRT1	genebody_62237	82490	2.22111257530067	TRUE	TRUE	1.25223053637672			1.36174987622411		
chr11	64206720	64223891	NM_001382362	FERMT3	genebody_36684	17171	1.96130520880873	TRUE	TRUE	1.58386690060522			1.75375840049726		
chr11	64230280	64234281	NM_005528	DNAJC4	genebody_60448	4001	2.2265076839336	TRUE	TRUE	1.61349534677847			1.7344891065889		
chr11	64230431	64234281	NM_001307981	DNAJC4	genebody_18264	3850	2.2265076839336	TRUE	TRUE	1.61349534677847			1.7344891065889		
chr11	64230431	64234281	NM_001307980	DNAJC4	genebody_62916	3850	2.2265076839336	TRUE	TRUE	1.61349534677847			1.7344891065889		
chr11	64234583	64239264	NM_001243733	VEGFB	genebody_49304	4681	2.06174736470506	TRUE	TRUE	1.52453286858996			1.56535415225623		
chr11	64234583	64239264	NM_003377	VEGFB	genebody_60413	4681	2.06174736470506	TRUE	TRUE	1.52453286858996			1.56535415225623		
chr11	64241094	64244132	NM_004470	FKBP2	genebody_56221	3038	1.96599171903263	TRUE	TRUE	1.44822574082547			1.35126700422598		
chr11	64241094	64244132	NM_001370367	FKBP2	genebody_78286	3038	1.96599171903263	TRUE	TRUE	1.44822574082547			1.35126700422598		
chr11	64241094	64244132	NM_001370414	LOC114841035	genebody_86103	3038	1.96599171903263	TRUE	TRUE	1.44822574082547			1.35126700422598		
chr11	64241131	64244135	NM_001135208	FKBP2	genebody_37890	3004	1.96599171903263	TRUE	TRUE	1.44822574082547			1.35126700422598		
chr11	64241608	64244132	NM_001370363	FKBP2	genebody_54450	2524	2.1675682579354	TRUE	TRUE	1.50340803212952			1.46275218450346		
chr11	64359161	64372215	NM_001318361	RPS6KA4	genebody_50838	13054	2.01055649010711	TRUE	TRUE	1.33040671876804			1.35648105470486		
chr11	64359161	64372215	NM_001300802	RPS6KA4	genebody_60380	13054	2.01055649010711	TRUE	TRUE	1.33040671876804			1.35648105470486		
chr11	64764605	64778542	NM_001346409	SF1	genebody_1852	13937	2.31464083315123	TRUE	TRUE	1.5516639580185			1.79607744098531		
chr11	64764605	64778542	NM_001378956	SF1	genebody_63361	13937	2.31464083315123	TRUE	TRUE	1.5516639580185			1.79607744098531		
chr11	64764605	64778542	NM_001178030	SF1	genebody_77836	13937	2.31464083315123	TRUE	TRUE	1.5516639580185			1.79607744098531		
chr11	64764605	64778542	NM_201997	SF1	genebody_84774	13937	2.31464083315123	TRUE	TRUE	1.5516639580185			1.79607744098531		
chr11	64851641	64879693	NM_001282444	EHD1	genebody_75545	28052	3.07020998481298	TRUE	TRUE	2.20402347511536			2.31192981911378	TRUE	
chr11	64851641	64878621	NM_006795	EHD1	genebody_4243	26980	3.11192497044921	TRUE	TRUE	2.23196375881941			2.33972496684431	TRUE	
chr11	65040932	65044828	NR_160029	SAC3D1	genebody_81767	3896	2.79251442506482	TRUE	TRUE	2.08560876575028			1.77314034180056		
chr11	65375191	65383701	NM_001278251	SLC25A45	genebody_45774	8510	2.24571949819998	TRUE	TRUE	1.56282661263204			1.45621551605941		
chr11	65375191	65382674	NM_182556	SLC25A45	genebody_21598	7483	2.20717579759603	TRUE	TRUE	1.5479219351851			1.43936727211778		
chr11	65375191	65382646	NM_001077241	SLC25A45	genebody_32974	7455	2.20717579759603	TRUE	TRUE	1.5479219351851			1.43936727211778		
chr11	65375191	65382646	NM_001352382	SLC25A45	genebody_42012	7455	2.20717579759603	TRUE	TRUE	1.5479219351851			1.43936727211778		
chr11	65538558	65558359	NM_001130144	LTBP3	genebody_74595	19801	2.52415299932236	TRUE	TRUE	1.58642430988554			1.58144448835756		
chr11	65576037	65592650	NM_001351087	EHBP1L1	genebody_5662	16613	2.3778133798394	TRUE	TRUE	1.47861344133287			1.32398648587881		
chr11	65576052	65592650	NM_001099409	EHBP1L1	genebody_63669	16598	2.3778133798394	TRUE	TRUE	1.47861344133287			1.32398648587881		
chr11	65592835	65595800	NM_033347	KCNK7	genebody_75682	2965	3.11539810748997	TRUE	TRUE	1.95397316282143			1.68328175970596		
chr11	65597756	65614221	NM_002419	MAP3K11	genebody_53871	16465	2.01538393365038	TRUE	TRUE	1.32556840800749			1.39566623338267		
chr11	65640120	65650920	NM_153253	SIPA1	genebody_84495	10800	2.77593284333853	TRUE	TRUE	1.73465328802311			1.82910097033338		
chr11	65712251	65719604	NM_182710	KAT5	genebody_60394	7353	2.12708112492276	TRUE	TRUE	1.21444783580843			1.33349807601037		
chr11	66314493	66317044	NM_020404	CD248	genebody_2381	2551	2.30453104573496	TRUE	TRUE	1.24279720341869			1.40169057097041		
chr11	66345373	66347629	NM_006876	B4GAT1	genebody_6220	2256	2.80555321483099	TRUE	TRUE	1.66172571657446			1.69730810227198		
chr11	66616581	66646473	NM_001198845	RBM14-RBM4	genebody_11640	29892	2.38408006722132	TRUE	TRUE	1.86132281064408			2.1369867476718	TRUE	
chr11	66616581	66646473	NM_001198846	RBM14-RBM4	genebody_43896	29892	2.38408006722132	TRUE	TRUE	1.86132281064408			2.1369867476718	TRUE	
chr11	67266472	67286556	NM_001619	GRK2	genebody_43992	20084	2.77182023042849	TRUE	TRUE	1.94876938952371			1.73375748445097		
chr11	67289302	67302484	NM_001347901	ANKRD13D	genebody_20575	13182	2.0848361733392	TRUE	TRUE	1.49583373985776			1.55382509027831		
chr11	67364167	67373598	NM_013246	CLCF1	genebody_65295	9431	2.82134422999736	TRUE	TRUE	2.08581654448511			1.7114145943923		
chr11	67435509	67443476	NM_020441	CORO1B	genebody_1720	7967	3.03239294121666	TRUE	TRUE	1.74234786257343			1.67300350294307		
chr11	67438046	67443821	NM_001018070	CORO1B	genebody_8163	5775	3.18776642888591	TRUE	TRUE	1.87799238407969			1.86082445740801		
chr11	67461709	67469251	NM_001078651	TMEM134	genebody_4043	7542	1.90125931887064	TRUE	TRUE	1.57999227755294			1.53583516187553		
chr11	67461709	67469251	NM_001078650	TMEM134	genebody_4046	7542	1.90125931887064	TRUE	TRUE	1.57999227755294			1.53583516187553		
chr11	68010326	68029276	NM_001290058	ALDH3B1	genebody_33675	18950	1.99911927856366	TRUE	TRUE	1.51948725043525			1.4497148189222		
chr11	68010326	68029276	NM_000694	ALDH3B1	genebody_34378	18950	1.99911927856366	TRUE	TRUE	1.51948725043525			1.4497148189222		
chr11	68010326	68029276	NM_001030010	ALDH3B1	genebody_61579	18950	1.99911927856366	TRUE	TRUE	1.51948725043525			1.4497148189222		
chr11	68039024	68050895	NM_006019	TCIRG1	genebody_4270	11871	2.56117268162674	TRUE	TRUE	1.43014898116758			1.4458280288129		
chr11	68039024	68050895	NM_001351059	TCIRG1	genebody_19061	11871	2.56117268162674	TRUE	TRUE	1.43014898116758			1.4458280288129		
chr11	68042979	68050899	NM_006053	TCIRG1	genebody_9291	7920	2.7183523333153	TRUE	TRUE	1.44336829004195			1.54262891655663		
chr11	68312590	68449275	NM_001291902	LRP5	genebody_11293	136685	2.57488053221249	TRUE	TRUE	1.78324185166732			1.90445135244142		
chr11	68312590	68449275	NM_002335	LRP5	genebody_60014	136685	2.57488053221249	TRUE	TRUE	1.78324185166732			1.90445135244142		
chr11	68460751	68615333	NM_001352375	PPP6R3	genebody_369	154582	1.99841957350695	TRUE	TRUE	1.60194126179378			1.74904320169275		
chr11	68460751	68615333	NM_001352366	PPP6R3	genebody_2391	154582	1.99841957350695	TRUE	TRUE	1.60194126179378			1.74904320169275		
chr11	68460751	68615333	NM_001352371	PPP6R3	genebody_2392	154582	1.99841957350695	TRUE	TRUE	1.60194126179378			1.74904320169275		
chr11	68460751	68615333	NM_001352355	PPP6R3	genebody_2546	154582	1.99841957350695	TRUE	TRUE	1.60194126179378			1.74904320169275		
chr11	68460751	68615333	NM_001352354	PPP6R3	genebody_2547	154582	1.99841957350695	TRUE	TRUE	1.60194126179378			1.74904320169275		
chr11	68460751	68615333	NM_001164161	PPP6R3	genebody_5179	154582	1.99841957350695	TRUE	TRUE	1.60194126179378			1.74904320169275		
chr11	68460751	68615333	NM_001352361	PPP6R3	genebody_5186	154582	1.99841957350695	TRUE	TRUE	1.60194126179378			1.74904320169275		
chr11	68460751	68615333	NM_001352351	PPP6R3	genebody_10472	154582	1.99841957350695	TRUE	TRUE	1.60194126179378			1.74904320169275		
chr11	68460751	68615333	NM_001352352	PPP6R3	genebody_13722	154582	1.99841957350695	TRUE	TRUE	1.60194126179378			1.74904320169275		
chr11	68460751	68615333	NM_001352358	PPP6R3	genebody_13979	154582	1.99841957350695	TRUE	TRUE	1.60194126179378			1.74904320169275		
chr11	68460751	68615333	NM_001352373	PPP6R3	genebody_14077	154582	1.99841957350695	TRUE	TRUE	1.60194126179378			1.74904320169275		
chr11	68460751	68615333	NR_147966	PPP6R3	genebody_14623	154582	1.99841957350695	TRUE	TRUE	1.60194126179378			1.74904320169275		
chr11	68460751	68615333	NM_001352359	PPP6R3	genebody_14750	154582	1.99841957350695	TRUE	TRUE	1.60194126179378			1.74904320169275		
chr11	68460751	68615333	NM_001352348	PPP6R3	genebody_14775	154582	1.99841957350695	TRUE	TRUE	1.60194126179378			1.74904320169275		
chr11	68460751	68615333	NR_147965	PPP6R3	genebody_21661	154582	1.99841957350695	TRUE	TRUE	1.60194126179378			1.74904320169275		
chr11	68460751	68615333	NM_001164162	PPP6R3	genebody_22841	154582	1.99841957350695	TRUE	TRUE	1.60194126179378			1.74904320169275		
chr11	68460751	68615333	NR_147969	PPP6R3	genebody_24458	154582	1.99841957350695	TRUE	TRUE	1.60194126179378			1.74904320169275		
chr11	68460751	68615333	NM_001164163	PPP6R3	genebody_28659	154582	1.99841957350695	TRUE	TRUE	1.60194126179378			1.74904320169275		
chr11	68460751	68615333	NM_001352364	PPP6R3	genebody_28923	154582	1.99841957350695	TRUE	TRUE	1.60194126179378			1.74904320169275		
chr11	68460751	68615333	NM_001352369	PPP6R3	genebody_35266	154582	1.99841957350695	TRUE	TRUE	1.60194126179378			1.74904320169275		
chr11	68460751	68615333	NM_001352372	PPP6R3	genebody_36526	154582	1.99841957350695	TRUE	TRUE	1.60194126179378			1.74904320169275		
chr11	68460751	68615333	NM_001352379	PPP6R3	genebody_42014	154582	1.99841957350695	TRUE	TRUE	1.60194126179378			1.74904320169275		
chr11	68460751	68615333	NM_001352377	PPP6R3	genebody_48061	154582	1.99841957350695	TRUE	TRUE	1.60194126179378			1.74904320169275		
chr11	68460751	68615333	NM_001352374	PPP6R3	genebody_48958	154582	1.99841957350695	TRUE	TRUE	1.60194126179378			1.74904320169275		
chr11	68460751	68615333	NM_001352363	PPP6R3	genebody_51343	154582	1.99841957350695	TRUE	TRUE	1.60194126179378			1.74904320169275		
chr11	68460751	68615333	NM_001352362	PPP6R3	genebody_51344	154582	1.99841957350695	TRUE	TRUE	1.60194126179378			1.74904320169275		
chr11	68460751	68615333	NM_001164164	PPP6R3	genebody_54690	154582	1.99841957350695	TRUE	TRUE	1.60194126179378			1.74904320169275		
chr11	68460751	68615333	NM_001352350	PPP6R3	genebody_56807	154582	1.99841957350695	TRUE	TRUE	1.60194126179378			1.74904320169275		
chr11	68460751	68615333	NM_001352380	PPP6R3	genebody_56937	154582	1.99841957350695	TRUE	TRUE	1.60194126179378			1.74904320169275		
chr11	68460751	68615333	NM_001352368	PPP6R3	genebody_58464	154582	1.99841957350695	TRUE	TRUE	1.60194126179378			1.74904320169275		
chr11	68460751	68615333	NM_001352376	PPP6R3	genebody_61218	154582	1.99841957350695	TRUE	TRUE	1.60194126179378			1.74904320169275		
chr11	68460751	68615333	NM_001352370	PPP6R3	genebody_64163	154582	1.99841957350695	TRUE	TRUE	1.60194126179378			1.74904320169275		
chr11	68460751	68615333	NM_001352360	PPP6R3	genebody_66601	154582	1.99841957350695	TRUE	TRUE	1.60194126179378			1.74904320169275		
chr11	68460751	68615333	NM_001164160	PPP6R3	genebody_66627	154582	1.99841957350695	TRUE	TRUE	1.60194126179378			1.74904320169275		
chr11	68460751	68615333	NM_001352357	PPP6R3	genebody_67268	154582	1.99841957350695	TRUE	TRUE	1.60194126179378			1.74904320169275		
chr11	68460751	68615333	NM_001352356	PPP6R3	genebody_67269	154582	1.99841957350695	TRUE	TRUE	1.60194126179378			1.74904320169275		
chr11	68460751	68615333	NM_001352347	PPP6R3	genebody_67282	154582	1.99841957350695	TRUE	TRUE	1.60194126179378			1.74904320169275		
chr11	68460751	68615333	NM_001352353	PPP6R3	genebody_67830	154582	1.99841957350695	TRUE	TRUE	1.60194126179378			1.74904320169275		
chr11	68460751	68615333	NM_018312	PPP6R3	genebody_70652	154582	1.99841957350695	TRUE	TRUE	1.60194126179378			1.74904320169275		
chr11	68460751	68615333	NR_147967	PPP6R3	genebody_79512	154582	1.99841957350695	TRUE	TRUE	1.60194126179378			1.74904320169275		
chr11	68460751	68615333	NR_147968	PPP6R3	genebody_79513	154582	1.99841957350695	TRUE	TRUE	1.60194126179378			1.74904320169275		
chr11	68460751	68615333	NR_147971	PPP6R3	genebody_79518	154582	1.99841957350695	TRUE	TRUE	1.60194126179378			1.74904320169275		
chr11	68460751	68615333	NR_147970	PPP6R3	genebody_79519	154582	1.99841957350695	TRUE	TRUE	1.60194126179378			1.74904320169275		
chr11	69048931	69090597	NM_139075	TPCN2	genebody_66158	41666	2.68148301172123	TRUE	TRUE	1.45354098260461			1.48504317059526		
chr11	69641155	69654474	NM_053056	CCND1	genebody_78191	13319	2.57491780150045	TRUE	TRUE	1.96124377638641			2.06387931402704		
chr11	71998908	72002804	NM_001039660	IL18BP	genebody_12973	3896	2.79219625279915	TRUE	TRUE	1.83179146242982			1.80539706690927		
chr11	71999062	72002528	NM_173042	IL18BP	genebody_82931	3466	2.76681779911629	TRUE	TRUE	1.81296460014839			1.72839687948658		
chr11	71999616	72002528	NM_001145057	IL18BP	genebody_12687	2912	2.70317605698594	TRUE	TRUE	1.80853579441033			1.65160997819969		
chr11	72685068	72752389	NM_001040118	ARAP1	genebody_26671	67321	2.05327512453151	TRUE	TRUE	1.4592874186545			1.45473472292788		
chr11	72685068	72722358	NM_015242	ARAP1	genebody_45645	37290	2.03271058774651	TRUE	TRUE	1.43662848945082			1.4312298110413		
chr11	72685068	72722340	NR_161388	ARAP1	genebody_85389	37272	2.03271058774651	TRUE	TRUE	1.43662848945082			1.4312298110413		
chr11	72814410	72829635	NM_001318766	ATG16L2	genebody_26567	15225	2.24155709790118	TRUE	TRUE	1.46843521438285			1.57012806907963		
chr11	72814410	72829635	NM_033388	ATG16L2	genebody_75666	15225	2.24155709790118	TRUE	TRUE	1.46843521438285			1.57012806907963		
chr11	73308275	73369388	NM_014786	ARHGEF17	genebody_51745	61113	1.97924477608866	TRUE	TRUE	1.31993269965758			1.20539061326116		
chr11	73974671	73982843	NM_001381945	UCP2	genebody_24571	8172	1.98629784839575	TRUE	TRUE	1.56816639033569			1.55364789563008		
chr11	73974671	73982843	NM_003355	UCP2	genebody_26089	8172	1.98629784839575	TRUE	TRUE	1.56816639033569			1.55364789563008		
chr11	73974671	73982843	NM_001381948	UCP2	genebody_71928	8172	1.98629784839575	TRUE	TRUE	1.56816639033569			1.55364789563008		
