chr	start	end	geneID	geneSymbol	symbol	LTMeanCnt	LTCountValid	LTadjPval	enrichSig	SigPeakValue	ovSig
chr13	97222332	97394120	NM_001382681	MBNL2	genebody_30067					3.95429721497823	TRUE
chr7	816642	874934	NM_001367686	SUN1	genebody_30069	1.99415293496355	122	0	TRUE	4.19894663256122	TRUE
chr1	59310031	59762727	NM_001350794	FGGY	genebody_3007					3.6558455410203	TRUE
chr18	54202679	54224669	NM_015832	MBD2	genebody_30071	1.88635592163472	52	0	TRUE		
chr1	170532165	170545791	NM_001146039	GORAB	genebody_30083					4.47275410187732	TRUE
chr12	15911331	16037381	NM_015954	DERA	genebody_301					3.32676532526809	TRUE
chr3	69084936	69106092	NM_006407	ARL6IP5	genebody_30203					4.13257372328668	TRUE
chr3	11272396	11557665	NM_006395	ATG7	genebody_30209					4.71292979263214	TRUE
chr13	33103138	33186091	NM_178007	STARD13	genebody_3021					5.42618601248016	TRUE
chr13	33103138	33285755	NM_178006	STARD13	genebody_3022					4.7494650430624	TRUE
chr13	33103138	33285755	NM_178006	STARD13	genebody_3022					4.7494650430624	TRUE
chr13	33103138	33285755	NM_178006	STARD13	genebody_3022					4.7494650430624	TRUE
chr5	134845967	134859735	NM_001135586	C5orf24	genebody_30259	1.78778680581602	28	0	TRUE		
chr1	22052708	22101360	NM_001791	CDC42	genebody_30264	2.17337344122127	144	0	TRUE	5.23855771588675	TRUE
chr1	22052708	22101360	NM_001791	CDC42	genebody_30264	2.17337344122127	144	0	TRUE	5.23855771588675	TRUE
chr16	27313973	27364778	NM_000418	IL4R	genebody_30305	1.97346533050647	103	0	TRUE		
chr12	121210128	121234106	NM_002560	P2RX4	genebody_30327					3.99280256662137	TRUE
chr9	137447570	137459334	NM_001130971	NSMF	genebody_30330					6.58415923488848	TRUE
chr18	55222330	55403995	NM_001306208	TCF4	genebody_30343					3.10911654966082	TRUE
chr18	76357681	76495242	NM_014643	ZNF516	genebody_30344	2.05222824167355	306	0	TRUE	4.95975255666837	TRUE
chr18	76357681	76495242	NM_014643	ZNF516	genebody_30344	2.05222824167355	306	0	TRUE	4.95975255666837	TRUE
chr18	76357681	76495242	NM_014643	ZNF516	genebody_30344	2.05222824167355	306	0	TRUE	4.95975255666837	TRUE
chr10	68332812	68343196	NM_001322441	HNRNPH3	genebody_30370					4.89914538188881	TRUE
chr10	68332812	68343196	NM_001322441	HNRNPH3	genebody_30370					4.89914538188881	TRUE
chr10	68332010	68343196	NM_001322439	HNRNPH3	genebody_30371	2.00223153402937	24	0	TRUE	4.89914538188881	TRUE
chr10	68332010	68343196	NM_001322439	HNRNPH3	genebody_30371	2.00223153402937	24	0	TRUE	4.89914538188881	TRUE
chr10	68332010	68343196	NM_001322440	HNRNPH3	genebody_30372					4.89914538188881	TRUE
chr10	68332010	68343196	NM_001322440	HNRNPH3	genebody_30372					4.89914538188881	TRUE
chr10	68331692	68343196	NM_001322438	HNRNPH3	genebody_30373					4.89914538188881	TRUE
chr10	68331692	68343196	NM_001322438	HNRNPH3	genebody_30373					4.89914538188881	TRUE
chr10	68332812	68343196	NM_001322437	HNRNPH3	genebody_30374					4.89914538188881	TRUE
chr10	68332812	68343196	NM_001322437	HNRNPH3	genebody_30374					4.89914538188881	TRUE
chr10	68332010	68343196	NM_001322436	HNRNPH3	genebody_30375	2.00223153402937	24	0	TRUE	4.89914538188881	TRUE
chr10	68332010	68343196	NM_001322436	HNRNPH3	genebody_30375	2.00223153402937	24	0	TRUE	4.89914538188881	TRUE
chr10	68332010	68343196	NM_001322434	HNRNPH3	genebody_30376	2.00223153402937	24	0	TRUE	4.89914538188881	TRUE
chr10	68332010	68343196	NM_001322434	HNRNPH3	genebody_30376	2.00223153402937	24	0	TRUE	4.89914538188881	TRUE
chr6	99398050	99425345	NM_001322416	PNISR	genebody_30379					4.29438308080397	TRUE
chr6	99398050	99425345	NM_001322413	PNISR	genebody_30380					4.29438308080397	TRUE
chr6	99398050	99425345	NM_001322412	PNISR	genebody_30381					4.29438308080397	TRUE
chr6	99398050	99425345	NM_001322410	PNISR	genebody_30382					4.29438308080397	TRUE
chr6	99398049	99425308	NM_001322408	PNISR	genebody_30384					4.29438308080397	TRUE
chr8	129839592	130016697	NM_001353278	CYRIB	genebody_30393					3.45548488861159	TRUE
chr10	31318416	31529804	NM_001323638	ZEB1	genebody_30399					3.68102002739314	TRUE
chr10	31318817	31529804	NM_001323644	ZEB1	genebody_30400					3.68102002739314	TRUE
chr10	31318416	31529804	NM_001323643	ZEB1	genebody_30401					3.68102002739314	TRUE
chr6	125790959	125932034	NM_001199621	NCOA7	genebody_30402					4.07642697175976	TRUE
chr19	19385842	19508932	NM_001384534	GATAD2A	genebody_30418					4.67208745822431	TRUE
chr19	19385842	19508932	NM_001384534	GATAD2A	genebody_30418					4.67208745822431	TRUE
chr19	19385842	19508932	NM_001384530	GATAD2A	genebody_30419					4.67208745822431	TRUE
chr19	19385842	19508932	NM_001384530	GATAD2A	genebody_30419					4.67208745822431	TRUE
chr19	19385842	19508932	NM_001384531	GATAD2A	genebody_30420					4.67208745822431	TRUE
chr19	19385842	19508932	NM_001384531	GATAD2A	genebody_30420					4.67208745822431	TRUE
chr2	224378697	224402107	NM_001122779	FAM124B	genebody_30432					3.86093936446093	TRUE
chr10	74826412	75032622	NM_001256468	KAT6B	genebody_30459					4.20264039674083	TRUE
chr17	72645948	73092688	NM_001159770	SLC39A11	genebody_30469					4.98413573949901	TRUE
chr17	72645948	73092688	NM_001159770	SLC39A11	genebody_30469					4.98413573949901	TRUE
chr10	80454309	80522630	NM_001351266	TSPAN14	genebody_30491					5.46380038020019	TRUE
chr15	44534504	44536923	NR_034170	EIF3J-DT	genebody_30494	1.9884566297941	5	0	TRUE		
chr14	68874127	68979302	NM_001102	ACTN1	genebody_30514					4.81585143361456	TRUE
chr14	68874127	68979302	NM_001102	ACTN1	genebody_30514					4.81585143361456	TRUE
chr7	5527147	5530601	NM_001101	ACTB	genebody_30518	2.53397634007088	11	0	TRUE		
chr6	44246165	44253888	NM_001271970	HSP90AB1	genebody_30557	1.93509363737968	17	0	TRUE		
chr16	69762331	69941739	NM_001270454	WWP2	genebody_30567					4.25389197874427	TRUE
chr7	816642	874934	NM_001367673	SUN1	genebody_30578	1.99415293496355	122	0	TRUE	4.19894663256122	TRUE
chr7	816642	874934	NM_001367672	SUN1	genebody_30579	1.99415293496355	122	0	TRUE	4.19894663256122	TRUE
chr19	35904405	35908295	NM_001173515	TYROBP	genebody_30595	2.04707555479933	13	0	TRUE		
chr19	35904405	35908295	NM_001173514	TYROBP	genebody_30596	2.04707555479933	13	0	TRUE		
chr8	60516909	60623644	NM_001242644	RAB2A	genebody_30600					4.20561686028604	TRUE
chr1	225401501	225428038	NM_002296	LBR	genebody_30612	1.9350264181379	54	0	TRUE		
chr2	65086853	65130301	NM_015543	RAB1A	genebody_30632	2.3266535283836	154	0	TRUE		
chr16_KI270853v1_alt	631356	694938	NM_001285447	PDXDC1	genebody_30639					4.52451696006402	TRUE
chr11	116843409	117098428	NM_001281749	SIK3	genebody_3065					4.30573448093417	TRUE
chr11	116843409	117098428	NM_001281749	SIK3	genebody_3065					4.30573448093417	TRUE
chr1	36224442	36305356	NM_001321473	THRAP3	genebody_30731	2.06534034537601	206	0	TRUE		
chr9	130265759	130434123	NM_001291815	HMCN2	genebody_30762					5.020610731307	TRUE
chr16	50742085	50801935	NM_001378753	CYLD	genebody_3077					3.81596731219295	TRUE
chr7	105116373	105388930	NM_001350738	SRPK2	genebody_30773					3.8361705744178	TRUE
chr16	50742085	50801935	NM_001378754	CYLD	genebody_3078					3.81596731219295	TRUE
chr15	68054314	68193847	NM_016166	PIAS1	genebody_30838					4.29249243597058	TRUE
chr11	77322016	77411971	NM_001376302	PAK1	genebody_30854					5.03299481549694	TRUE
chr11	77322016	77474094	NM_001376301	PAK1	genebody_30855					5.03299481549694	TRUE
chr11	77322016	77411971	NM_001376291	PAK1	genebody_30856					5.03299481549694	TRUE
chr11	3854603	4093208	NM_001382576	STIM1	genebody_30895					4.27568759282893	TRUE
chr9	15170843	15307360	NM_001168341	TTC39B	genebody_30906					4.2166591656503	TRUE
chr4	41360806	41700044	NM_001330790	LIMCH1	genebody_30921					4.03582819345145	TRUE
chr19	11164269	11197545	NM_001329451	KANK2	genebody_30927	2.05432611156563	89	0	TRUE		
chr14	91060282	91225396	NM_001358310	DGLUCY	genebody_30950					4.35532218926409	TRUE
chr22	40410288	40636719	NM_001282662	MRTFA	genebody_30955					4.00690682261604	TRUE
chr22	40410288	40636719	NM_001282662	MRTFA	genebody_30955					4.00690682261604	TRUE
chr22	40410288	40636719	NM_001282662	MRTFA	genebody_30955					4.00690682261604	TRUE
chr22	40410288	40636719	NM_001282662	MRTFA	genebody_30955					4.00690682261604	TRUE
chr22	40410288	40463440	NM_001282660	MRTFA	genebody_30956					4.36704133236243	TRUE
chr17	1464185	1485760	NM_001080950	MYO1C	genebody_30970					5.13239493678859	TRUE
chr16	46796602	46831180	NM_001348661	C16orf87	genebody_30972					5.54821101567446	TRUE
chr5	65926574	66082544	NM_001253701	ERBIN	genebody_30987					3.11653795258181	TRUE
chr2	164680187	164841823	NM_001365672	COBLL1	genebody_30988					3.41984322891014	TRUE
chr19	3366582	3469217	NM_005597	NFIC	genebody_30999	2.14530091128487	305	0	TRUE		
chr10	86435255	86521784	NM_001318328	WAPL	genebody_31026					3.75425859168429	TRUE
chr8	47260877	47736001	NR_148205	SPIDR	genebody_31030					4.63837034948226	TRUE
chr8	47260877	47736001	NR_148204	SPIDR	genebody_31031					4.63837034948226	TRUE
chr2	47160081	47176623	NM_001305624	CALM2	genebody_31035	1.96016339169952	34	0	TRUE	6.09503312292045	TRUE
chr10	75431623	76560168	NM_001305581	LRMDA	genebody_31036					3.03511139142271	TRUE
chr8	18055991	18084961	NM_004315	ASAH1	genebody_31053					5.05611200337223	TRUE
chr15	65659122	65792293	NM_001144823	DENND4A	genebody_31071					4.43136311047208	TRUE
chr18	77012792	77132783	NM_001025100	MBP	genebody_31091	2.08210711166559	261	0	TRUE		
chr3	119821320	120094447	NM_001354596	GSK3B	genebody_31092					4.4270936682688	TRUE
chr3	119821320	120094447	NM_001354596	GSK3B	genebody_31092					4.4270936682688	TRUE
chr3	119821320	120094447	NM_001354596	GSK3B	genebody_31092					4.4270936682688	TRUE
chr1	203795622	203854124	NM_001376337	ZC3H11A	genebody_3110					4.02863968963368	TRUE
chr10	121740420	121928063	NM_001288734	ATE1	genebody_31103					4.10947647110521	TRUE
chr8	47260877	47736001	NM_001352958	SPIDR	genebody_31123					4.63837034948226	TRUE
chr11	117144286	117171045	NR_110282	PAFAH1B2	genebody_31128	1.89519041427927	66	0	TRUE		
chr8	129839592	130016560	NM_001353242	CYRIB	genebody_31176					3.45548488861159	TRUE
chr15	44537067	44562803	NM_001284336	EIF3J	genebody_31204					3.4266035899723	TRUE
chr4	26319745	26435130	NM_001374400	RBPJ	genebody_31218					4.27872695397092	TRUE
chr4	26163457	26435130	NM_001374401	RBPJ	genebody_31219					4.72040294427084	TRUE
chr4	26163457	26435130	NM_001374401	RBPJ	genebody_31219					4.72040294427084	TRUE
chr4	26321227	26435130	NM_001374402	RBPJ	genebody_31220					4.27872695397092	TRUE
chr7	77696458	77783022	NM_198467	RSBN1L	genebody_31230					4.0571252513998	TRUE
chr16	9091643	9121635	NM_014117	C16orf72	genebody_31246	2.06046285175673	69	0	TRUE	4.32455877826374	TRUE
chr16	9091643	9121635	NM_014117	C16orf72	genebody_31246	2.06046285175673	69	0	TRUE	4.32455877826374	TRUE
chr18	20946905	21111813	NM_005406	ROCK1	genebody_31281					4.57927413897444	TRUE
chr22	49853843	49890080	NM_014838	ZBED4	genebody_31284	1.94987452567787	76	0	TRUE		
chr20	62238520	62296213	NM_014835	OSBPL2	genebody_31286					4.74660361943815	TRUE
chr12	31959414	31993107	NM_018169	RESF1	genebody_31299					3.79427236555384	TRUE
chr3	46353743	46360922	NM_001123041	CCR2	genebody_31302					3.74451680321957	TRUE
chr10	6144920	6235532	NM_001323016	PFKFB3	genebody_31305					5.10614142404035	TRUE
chr15	42495305	42533061	NM_130798	SNAP23	genebody_31332					4.35976349015459	TRUE
chr19	2071035	2096326	NM_130807	MOB3A	genebody_31334	2.1110937059337	74	0	TRUE		
chr3	122421903	122514939	NR_026698	KPNA1	genebody_31350					4.33622821345891	TRUE
chr8	140657899	141001282	NM_001352703	PTK2	genebody_31356					5.26928588686084	TRUE
chr9	14081847	14300264	NM_001369479	NFIB	genebody_31381					4.52552305480875	TRUE
chr9	14081847	14300264	NM_001369480	NFIB	genebody_31382					4.52552305480875	TRUE
chr9	14081847	14322387	NM_001369478	NFIB	genebody_31384					4.52552305480875	TRUE
chr9	116423111	117415057	NM_001365069	ASTN2	genebody_31396					4.85507067682904	TRUE
chr9	107283278	107332189	NM_002874	RAD23B	genebody_31400					3.6930605775143	TRUE
chr9	107283278	107332189	NM_002874	RAD23B	genebody_31400					3.6930605775143	TRUE
chr11	73675637	73761074	NM_002869	RAB6A	genebody_31406					3.58570415605716	TRUE
chr19	35115822	35124324	NM_005971	FXYD3	genebody_31446	1.98252340827145	23	0	TRUE		
chr4	141220894	141234696	NM_014487	ZNF330	genebody_31447					4.95995456033312	TRUE
chr1	206203540	206464436	NM_001170637	SRGAP2	genebody_31468					4.3580707946415	TRUE
chr4	40810026	41214542	NM_001166050	APBB2	genebody_31478					3.54944278680007	TRUE
chr4	40810026	41214542	NM_001166050	APBB2	genebody_31478					3.54944278680007	TRUE
chr4	40810026	41214542	NM_001166050	APBB2	genebody_31478					3.54944278680007	TRUE
chr17	1344274	1400222	NM_006761	YWHAE	genebody_31582	2.21545043446834	203	0	TRUE	5.3255670392844	TRUE
chr17	1344274	1400222	NM_006761	YWHAE	genebody_31582	2.21545043446834	203	0	TRUE	5.3255670392844	TRUE
chr17_KI270862v1_alt	286300	342248	NM_006761	YWHAE	genebody_31583	2.18883300806789	189	0	TRUE	5.33994552583052	TRUE
chr17_KI270862v1_alt	286300	342248	NM_006761	YWHAE	genebody_31583	2.18883300806789	189	0	TRUE	5.33994552583052	TRUE
chr10	103088016	103193306	NM_001351188	NT5C2	genebody_31610					4.55347598293145	TRUE
chr10	103088016	103193306	NM_001351188	NT5C2	genebody_31610					4.55347598293145	TRUE
chr7	816642	874934	NM_001367677	SUN1	genebody_31624	1.99415293496355	122	0	TRUE	4.19894663256122	TRUE
chr3	197042559	197298135	NM_001366209	DLG1	genebody_31634					2.90356053578648	TRUE
chr12	95217745	95302790	NM_001352103	VEZT	genebody_31680					3.71570964243326	TRUE
chr12	95217745	95302790	NM_001352093	VEZT	genebody_31681					3.71570964243326	TRUE
chr1	203795622	203854124	NM_001376348	ZC3H11A	genebody_31684					4.02863968963368	TRUE
chr11	85957175	86069860	NM_001206947	PICALM	genebody_31744					4.92660477916112	TRUE
chr11	85957175	86069860	NM_001206947	PICALM	genebody_31744					4.92660477916112	TRUE
chr11	85957175	86069860	NM_001206947	PICALM	genebody_31744					4.92660477916112	TRUE
chr11	85957175	86069860	NM_001206947	PICALM	genebody_31744					4.92660477916112	TRUE
chr11	85957175	86069084	NM_001206946	PICALM	genebody_31745					4.92660477916112	TRUE
chr11	85957175	86069084	NM_001206946	PICALM	genebody_31745					4.92660477916112	TRUE
chr11	85957175	86069084	NM_001206946	PICALM	genebody_31745					4.92660477916112	TRUE
chr11	85957175	86069084	NM_001206946	PICALM	genebody_31745					4.92660477916112	TRUE
chr3	197889074	197960019	NM_001323029	IQCG	genebody_31750					4.93051234360737	TRUE
chr13	33103138	33206024	NM_052851	STARD13	genebody_3176					5.16648321429055	TRUE
chr13	33103138	33206024	NM_052851	STARD13	genebody_3176					5.16648321429055	TRUE
chr8	132775357	132848807	NM_001362971	PHF20L1	genebody_31762					4.79428551122061	TRUE
chr8	129839592	130017129	NM_001353245	CYRIB	genebody_31763					3.45548488861159	TRUE
chr8	129839592	129939811	NM_001353244	CYRIB	genebody_31764					3.45548488861159	TRUE
chr8	129839592	130016560	NM_001353243	CYRIB	genebody_31765					3.45548488861159	TRUE
chr1	243124427	243255281	NM_014812	CEP170	genebody_31789					4.22911696815572	TRUE
chr21	29536932	29939996	NM_001320621	GRIK1	genebody_31799					3.51330345199889	TRUE
chr17	76726829	76733881	NM_001206983	METTL23	genebody_3180	1.98427063215403	17	0	TRUE		
chr10	11005658	11336673	NM_001326338	CELF2	genebody_31810					3.87140976003749	TRUE
chr10	11017871	11336673	NM_001326341	CELF2	genebody_31812					3.87140976003749	TRUE
chr3	114314515	114759107	NM_001164344	ZBTB20	genebody_31819					2.70551362140529	TRUE
chr11	62559595	62573891	NM_001404	EEF1G	genebody_31824	2.00940959607493	37	0	TRUE		
chr5	179614177	179623671	NM_001364247	HNRNPH1	genebody_31833					4.27306100891269	TRUE
chr4	113451031	113761738	NM_001321589	CAMK2D	genebody_31839					3.78177633922844	TRUE
chr4	113451031	113761738	NM_001321589	CAMK2D	genebody_31839					3.78177633922844	TRUE
chr4	113451031	113761738	NM_001321589	CAMK2D	genebody_31839					3.78177633922844	TRUE
chr4	113451031	113761738	NM_001321589	CAMK2D	genebody_31839					3.78177633922844	TRUE
chr7	816642	874934	NM_001367685	SUN1	genebody_31850	1.99415293496355	122	0	TRUE	4.19894663256122	TRUE
chr7	816642	874934	NM_001367684	SUN1	genebody_31851	1.99415293496355	122	0	TRUE	4.19894663256122	TRUE
chr16	11868127	11916654	NM_001130007	GSPT1	genebody_31869	1.97128064694543	106	0	TRUE		
chr8	53715542	53843245	NM_015941	ATP6V1H	genebody_31881					3.95543171993301	TRUE
chr8	53715542	53843245	NM_015941	ATP6V1H	genebody_31881					3.95543171993301	TRUE
chr22	42869765	43015176	NM_001349974	PACSIN2	genebody_31894					3.48533605448049	TRUE
chr21	37420298	37515376	NM_130438	DYRK1A	genebody_31899					3.19340316332463	TRUE
chr21	37418904	37515376	NM_130436	DYRK1A	genebody_31900					3.19340316332463	TRUE
chr21	29550846	29939996	NM_000830	GRIK1	genebody_3195					3.51330345199889	TRUE
chr15	90201329	90229679	NM_001324033	SEMA4B	genebody_31950	1.94688357449139	57	0	TRUE		
chr5	271645	276940	NR_073609	PDCD6	genebody_31958	1.77203054322207	12	0	TRUE		
chr6	127968784	128520599	NM_001291984	PTPRK	genebody_31968					3.19419821419619	TRUE
chr5	70415304	70447681	NM_001364570	GTF2H2	genebody_31969					4.12041832308841	TRUE
chr7	74028172	74069906	NM_001278913	ELN	genebody_3197					4.45933706235104	TRUE
chr19	29287010	29525752	NR_040029	LOC284395	genebody_31986					4.70205601428706	TRUE
chr19	29287010	29525752	NR_040029	LOC284395	genebody_31986					4.70205601428706	TRUE
chr19	31167509	31207663	NR_147209	LINC01791	genebody_32001					4.45829027879402	TRUE
chr4	77048020	77074910	NM_001348133	CCNI	genebody_32002	1.92979482674752	57	0	TRUE	4.4776170243631	TRUE
chr4	5820763	5887813	NM_001288662	CRMP1	genebody_32016					3.91392555587495	TRUE
chr6	150599884	150843665	NM_001329804	PLEKHG1	genebody_32024					3.81287471173315	TRUE
chr6	150599884	150843665	NM_001329804	PLEKHG1	genebody_32024					3.81287471173315	TRUE
chr6	150599884	150843665	NM_001329804	PLEKHG1	genebody_32024					3.81287471173315	TRUE
chr9	3824127	4152183	NM_152629	GLIS3	genebody_32035					4.11372013502257	TRUE
chr9	5629106	5776556	NM_020829	RIC1	genebody_32040					4.26052202807062	TRUE
chr17	50426157	50474845	NM_001288971	ACSF2	genebody_32049					3.76224560902074	TRUE
chr17	50426157	50474845	NM_001288969	ACSF2	genebody_32052					3.76224560902074	TRUE
chr17	50426157	50474845	NM_001288970	ACSF2	genebody_32053					3.76224560902074	TRUE
chr4	84669596	84966690	NM_014991	WDFY3	genebody_32063					3.512085589611	TRUE
chr4	84669596	84966690	NM_014991	WDFY3	genebody_32063					3.512085589611	TRUE
chr4	84669596	84966690	NM_014991	WDFY3	genebody_32063					3.512085589611	TRUE
chr10	31805397	31928876	NM_001270697	ARHGAP12	genebody_32069					4.91664419561977	TRUE
chr19	9648661	9675100	NM_001300885	ZNF562	genebody_32075					4.03744758283855	TRUE
chr19	35059058	35106304	NR_024562	HPN-AS1	genebody_32081					4.61181936855431	TRUE
chr19	35072800	35106271	NR_024561	HPN-AS1	genebody_32082					4.61181936855431	TRUE
chr5	179614177	179623671	NM_001257293	HNRNPH1	genebody_32084					4.27306100891269	TRUE
chr13	100089092	100530434	NR_148028	PCCA	genebody_32085					5.04651028852171	TRUE
chr13	100089092	100530434	NR_148028	PCCA	genebody_32085					5.04651028852171	TRUE
chr16	50742085	50801935	NM_015247	CYLD	genebody_32100					3.81596731219295	TRUE
chr19	47870466	47886315	NM_003167	SULT2A1	genebody_32112	2.03427642355471	33	0	TRUE		
chr14	24809654	25050297	NM_001351940	STXBP6	genebody_32125					3.67872967533111	TRUE
chr5	179614177	179623671	NM_001364245	HNRNPH1	genebody_32128	2.27059368497078	31	0	TRUE	4.27306100891269	TRUE
chr1	96721783	96823739	NM_001300985	PTBP2	genebody_32148					3.79991700110475	TRUE
chr20	19758257	20002456	NM_001378238	RIN2	genebody_32195					3.45624226329569	TRUE
chr20	19758257	20002456	NM_001378238	RIN2	genebody_32195					3.45624226329569	TRUE
chr4	41360806	41700044	NM_001330791	LIMCH1	genebody_32217					4.03582819345145	TRUE
